level	group	se	rank	jsd	fdr	nearest_gene	dist_kb	identity
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_2552	3	0.06188331345664688	1.046105287804136e-05	FGF18	16	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_684	4	0.06740601233280924	1.2666245865156105e-05	P2RY6	26	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_1546	5	0.07005901055640647	1.3746133718445256e-05	KLHL14	48	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_2087	6	0.07924900443974364	2.4426417650683392e-05	SPO11	51	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_54	7	0.08029871376581069	2.5218069469320004e-05	TMEM51	156	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_2970	8	0.08194229683115165	2.7177473660482155e-05	SOX17	6	SOX17
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_693	9	0.08803600551012153	3.871363022206485e-05	EMSY	78	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_473	10	0.08845003391199957	3.911065129205642e-05	LRMDA	148	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_2978	11	0.10133231452947503	8.605178869801607e-05	SULF1	492	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_174	12	0.10231563479019024	8.901899570095977e-05	WLS	131	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_948	13	0.10257356204519406	8.911845223347216e-05	SIAH3	57	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_2463	14	0.10280465128232555	8.911845223347216e-05	CDH6	190	
OncotreePrimaryDisease	Ovarian Epithelial Tumor	USE_2770	15	0.10655748453064029	0.00011064679458343148	AGPAT4	282	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_2911	1	0.02134707075983759	8.037428187251968e-06	EXOC4	172	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_2918	2	0.02280608541951754	8.037428187251968e-06	PRSS2	34	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_2093	3	0.025527854067682362	8.037428187251968e-06	CDH4	95	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_3138	4	0.025598184248227695	8.037428187251968e-06	DMAC1	133	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_2155	5	0.026904497610634112	8.037428187251968e-06	PCNT	39	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_3242	6	0.026940789798049265	8.037428187251968e-06	SARDH	0	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_1865	7	0.02746105830826074	8.037428187251968e-06	MYO7B	25	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_3160	8	0.02769544434908981	8.037428187251968e-06	RORB	349	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_2858	9	0.027732904017546717	8.037428187251968e-06	PVRIG	0	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_2733	10	0.028579181039728865	8.037428187251968e-06	THEMIS	138	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_196	11	0.03242120896760123	8.11619782720393e-06	S1PR1	70	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_1290	12	0.033220860268686564	8.11619782720393e-06	RFLNB	25	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_2871	13	0.03418028484169802	8.11619782720393e-06	MYL10	119	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_25	14	0.03429254804815944	8.11619782720393e-06	NPHP4	48	
OncotreePrimaryDisease	T-Lymphoblastic Leukemia/Lymphoma	USE_3241	15	0.03449286230667169	8.11619782720393e-06	SARDH	21	
