level	group	se	rank	jsd	fdr	nearest_gene	dist_kb	identity	cn_mean	dropped
OncotreeSubtype	Dedifferentiated Liposarcoma	USE_36208	12	0.4716464729706951	2.293067836667142e-76	INHBA	588		2.161	True
line	SKNMC	USE_38213	2	0.3856956424388176	0.0	TRMT9B	99		2.161	True
line	LPS141	USE_36208	9	0.5856702585892775	1.7718261643316053e-165	INHBA	588		2.161	True
line	MOLM13	USE_39572	3	0.5817428970229743	7.394530652079164e-194	CSMD3	1360		2.159	True
OncotreeSubtype	Primary Effusion Lymphoma	USE_40061	15	0.5047736036404994	8.745897982127332e-69	MYC	483		2.158	True
OncotreeSubtype	Primary Effusion Lymphoma	USE_40063	8	0.4746429634700372	1.6235527614176492e-96	MYC	501		2.158	True
line	HS746T	USE_5262	5	0.5202608268974307	2.9567624570960785e-66	ADO	64		2.157	True
line	EKVX	USE_7529	1	0.5509253833441965	8.557134103371502e-187	CHRDL2	16		2.153	True
line	JMSU1	USE_2689	13	0.6131887601243975	3.819387282274763e-249	PEAR1	8		2.153	True
line	TC106	USE_17013	8	0.5975463696443619	4.349993017079854e-102	HOXB13	0		2.153	True
OncotreeSubtype	Clear Cell Ovarian Cancer	USE_19638	10	0.4790747443748282	1.1934668974760341e-61	LGALS14	3		2.152	True
OncotreeLineage	Prostate	USE_5453	15	0.3516537442220661	2.513904381458127e-65	LRMDA	272		2.15	True
OncotreeSubtype	Prostate Adenocarcinoma	USE_5453	14	0.5141473246457845	2.1388285936734734e-101	LRMDA	272		2.15	True
line	HCC70	USE_40493	7	0.6410363338749442	1.8767574609521515e-41	FOXD4	97		2.149	True
line	PC3	USE_40154	14	0.5891684341564931	5.19462414023428e-231	ADCY8	302		2.148	True
line	HCC70	USE_40752	5	0.6333349603599288	7.310454257580135e-58	HACD4	14		2.148	True
OncotreeLineage	Eye	USE_3549	13	0.2653254610034381	4.168489229220298e-61	KLHDC8A	13		2.141	True
line	HS578T	USE_39308	8	0.5958264313502544	4.4533751706189235e-136	CFAP418	304		2.138	True
OncotreeSubtype	Primary Effusion Lymphoma	USE_40200	7	0.4713485306129893	7.752172065197441e-100	CCN4	23		2.137	True
line	NCIH1963	USE_18824	3	0.4803939885076976	0.0	GALR1	547		2.137	True
line	ZR751	USE_2154	1	0.608378751991755	6.083969382930867e-148	TENT5C	25		2.137	True
line	HCC1395	USE_18595	13	0.6254252052866598	1.29384152742057e-65	TCF4	346		2.136	True
line	NCIH2126	USE_31069	11	0.5907006808933978	1.155046668435963e-29	LINC02218	58		2.136	True
line	TC32	USE_4248	7	0.5483699789347862	0.0	KMO	7		2.13	True
line	HCC1395	USE_40186	6	0.6189881828446778	1.398303491006036e-80	TG	54		2.13	True
line	COLO741	USE_33262	2	0.5218366467455035	0.0	SLC35B3	734		2.13	True
line	COLO741	USE_33259	5	0.5270150954455923	0.0	SLC35B3	661		2.13	True
line	COLO741	USE_33263	7	0.5317622752231062	0.0	SLC35B3	830		2.13	True
line	COLO741	USE_33260	1	0.5039678931576959	0.0	SLC35B3	663		2.13	True
line	SUDHL1	USE_33702	15	0.5706510984553499	0.0	OR11A1	5		2.125	True
line	PC3	USE_39109	9	0.5789014766571599	6.314165765315633e-285	STMN2	247		2.123	True
OncotreeSubtype	Breast Ductal Carcinoma In Situ	USE_24124	4	0.4715222249790718	3.861497570523936e-129	DEFB115	2613		2.118	True
OncotreePrimaryDisease	Breast Ductal Carcinoma In Situ	USE_24124	6	0.3982561233726827	1.8139436594865228e-93	DEFB115	2613		2.118	True
line	HCC1806	USE_24124	5	0.6008100511239711	5.374674097710765e-223	DEFB115	2613		2.118	True
line	DU4475	USE_3756	1	0.5616804158724351	0.0	PROX1	224		2.118	True
OncotreeSubtype	Tubular Stomach Adenocarcinoma	USE_7863	13	0.4880350599130484	7.149294818450735e-138	YAP1	20		2.117	True
line	CHLA10	USE_37258	2	0.5257412509885154	0.0	DNAJB9	41		2.115	True
line	CHLA10	USE_37259	4	0.5407541709081439	0.0	DNAJB9	199		2.115	True
line	UMUC1	USE_13809	10	0.6102430912221006	1.463777279712735e-165	WDR72	266		2.115	True
line	MKN7	USE_24759	5	0.5957529791253795	0.0	MC3R	30		2.113	True
line	NCIH2087	USE_12209	5	0.5910417013186646	4.642289227458584e-177	NKX2-1	9		2.113	True
line	NCIH2087	USE_12208	4	0.5871302078975691	4.114829411253961e-192	NKX2-1	6		2.113	True
OncotreeSubtype	Acute Myeloid Leukemia	USE_22641	3	0.4831028357135429	2.923672837579977e-59	ITGA6	47		2.111	True
line	OSRC2	USE_23819	11	0.5942462174928589	4.43280528137496e-255	PLCB4	270		2.11	True
line	OSRC2	USE_23816	5	0.5844488235183429	2.26436675087e-313	PLCB1	337		2.11	True
line	HCC1143	USE_24120	9	0.6249680894785217	4.950195785327631e-117	ZNF337	921		2.106	True
line	HCC2450	USE_31118	10	0.5575522377733164	2.52250424029297e-184	DROSHA	102		2.101	True
line	NCIH1650	USE_36228	7	0.6071934053768653	2.0784295176561596e-76	C7orf25	118		2.097	True
line	HEL	USE_40785	1	0.4634561752141821	0.0	CAAP1	329		2.094	True
line	ZR751	USE_3277	3	0.6115608680282355	1.0241799543039926e-135	BRINP3	189		2.094	True
line	ZR751	USE_3279	2	0.6087544055266617	1.8020562863225408e-146	BRINP3	865		2.094	True
line	HCC1395	USE_40266	15	0.6290226112149561	6.3118206113505484e-58	KHDRBS3	335		2.093	True
line	BJAB	USE_11528	11	0.5251910622372331	0.0	SLITRK1	936		2.092	True
OncotreeSubtype	Burkitt Lymphoma	USE_11528	12	0.3381764493617499	0.0	SLITRK1	936		2.092	True
line	RH30	USE_24935	3	0.5710158338154103	2.2128578336394325e-293	GATA5	42		2.091	True
line	RH30	USE_24936	8	0.583460955547773	2.0564230577421463e-232	GATA5	45		2.091	True
line	PC3	USE_40223	8	0.5775288666309034	1.45399294050594e-292	ST3GAL1	194		2.09	True
OncotreeSubtype	Breast Invasive Ductal Carcinoma	USE_39629	6	0.554538371782362	8.936258108242006e-50	EIF3H	249		2.083	True
line	HOP62	USE_18010	1	0.5260683125249801	7.233146962031803e-197	DLGAP1	8		2.082	True
line	HDQP1	USE_19230	11	0.6256078243351615	4.073992422023228e-110	OR1I1	14		2.082	True
line	SUDHL4	USE_28696	8	0.5744444472324471	4.074760238150208e-243	SOX2	225		2.08	True
OncotreeSubtype	Alveolar Rhabdomyosarcoma	USE_24935	11	0.4000989099753472	2.326481485000616e-195	GATA5	42		2.08	True
line	HCC827	USE_38874	1	0.5521511776989663	0.0	CA8	385		2.078	True
line	MDAMB436	USE_33032	7	0.6137074564167054	6.100545877670143e-143	OR2V1	27		2.078	True
line	T24	USE_23687	7	0.626226638251395	4.747300394426346e-110	SIRPG	75		2.071	True
line	MKN7	USE_31162	7	0.6025292109714373	1.7601893519572635e-302	RXFP3	104		2.07	True
line	NCIH211	USE_7635	6	0.5096074752631559	0.0	TENM4	1098		2.069	True
line	NCIH2887	USE_17504	6	0.6037549745035	1.6919342391953302e-290	ABCA9	29		2.069	True
OncotreeSubtype	AML, NOS	USE_40783	13	0.431510670483084	1.1283475784649889e-139	TUSC1	316		2.069	True
line	NCIH1650	USE_36304	13	0.614852403502067	1.3454373847395056e-61	IGFBP3	303		2.06	True
line	DMS53	USE_18652	15	0.5926452487041535	5.280806955908838e-100	GRP	4		2.059	True
line	OCUM1	USE_11517	11	0.5972265198400384	1.288387222377504e-178	SPRY2	102		2.059	True
line	SKMEL2	USE_2160	9	0.5321419533507986	4.000666655397879e-303	GDAP2	93		2.052	True
line	NCIH1648	USE_32519	10	0.6182131363382957	4.284847630259856e-74	ABLIM3	88		2.051	True
OncotreeSubtype	Alveolar Rhabdomyosarcoma	USE_24557	14	0.4081726674802846	1.0880267632555506e-183	PREX1	270		2.049	True
OncotreeSubtype	Diffuse Type Stomach Adenocarcinoma	USE_14055	11	0.4587090226562798	7.977885821311513e-113	C15orf61	46		2.045	True
line	DETROIT562	USE_16327	7	0.6086504654469544	8.853208833010576e-87	PMP22	411		2.044	True
OncotreeSubtype	Oropharynx Squamous Cell Carcinoma	USE_16327	7	0.48765811730671	1.1370421544590812e-56	PMP22	411		2.044	True
OncotreeSubtype	Mantle Cell Lymphoma	USE_7615	1	0.3195212053807766	3.329634864699719e-290	NARS2	28		2.04	True
OncotreeSubtype	Primary Effusion Lymphoma	USE_39028	4	0.4677332234176138	1.5287521317205558e-103	TRPA1	42		2.039	True
line	HOP62	USE_18036	15	0.5829477660092183	8.355019227020415e-78	ARHGAP28	198		2.039	True
line	NCIH211	USE_7746	8	0.5204556392420308	0.0	FAT3	67		2.038	True
line	NCIH211	USE_7748	12	0.5246399538181297	0.0	FAT3	48		2.038	True
line	HOP62	USE_18135	3	0.5404622452627821	1.3912970302150567e-161	PIEZO2	210		2.037	True
OncotreeSubtype	Breast Invasive Lobular Carcinoma	USE_1724	15	0.4654153031012064	5.116478586212453e-109	FNBP1L	97		2.037	True
line	HCC2450	USE_28232	9	0.5551188496823725	9.50535640776272e-192	CPA3	21		2.035	True
line	HCC1937	USE_28389	3	0.6215080201084024	8.443078082918101e-134	MFSD1	12		2.033	True
line	NCIH1650	USE_24352	9	0.6102596100210567	2.7544840970190012e-70	DHX35	114		2.033	True
OncotreeLineage	Testis	USE_8604	15	0.2115712923783866	2.8851716198533265e-86	NTF3	60		2.031	True
OncotreeLineage	Eye	USE_3416	11	0.2415996225846567	3.041374982033567e-69	NAV1	69		2.031	True
line	HT	USE_21187	1	0.4874060341074483	0.0	EML6	62		2.031	True
line	HS578T	USE_39791	15	0.6046380212260576	6.203128950764918e-110	HAS2	481		2.03	True
OncotreeSubtype	Alveolar Rhabdomyosarcoma	USE_24493	7	0.3906011035251961	1.3975619655213944e-209	EYA2	20		2.027	True
line	MDAMB157	USE_20057	10	0.5865127215813186	0.0	TTYH1	5		2.026	True
line	HS578T	USE_38991	4	0.5925269626475032	1.3772389632531516e-146	C8orf34	10		2.025	True
line	A2780	USE_22627	10	0.6297952164835219	2.0461341654377424e-104	DLX1	2		2.025	True
line	SUPM2	USE_33063	4	0.5204678061849215	0.0	EXOC2	40		2.022	True
line	CAL27	USE_36301	10	0.6223236769427307	8.614931374779695e-75	IGFBP3	281		2.02	True
line	CAL27	USE_36297	12	0.6241988641461519	2.5617757874004425e-70	IGFBP3	114		2.02	True
OncotreePrimaryDisease	Prostate Adenocarcinoma	USE_5471	15	0.4476465117117938	6.861449707907163e-80	KCNMA1	13		2.02	True
OncotreeSubtype	Ewing Sarcoma	USE_40069	9	0.341114585436245	5.69231196308106e-288	MYC	555		2.019	True
OncotreePrimaryDisease	Ewing Sarcoma	USE_40069	6	0.2483883556401362	1.916205082376965e-209	MYC	555		2.019	True
line	OSRC2	USE_24756	9	0.586747559303871	3.719448610767502e-299	DOK5	426		2.019	True
line	JHH7	USE_35217	12	0.5087475440368985	0.0	NOX3	61		2.017	True
OncotreeSubtype	Rectal Adenocarcinoma	USE_42865	10	0.4947363924927785	6.710319196002718e-86	ABCD1	8		2.017	True
line	SW837	USE_42865	11	0.6148610601897679	6.703665457685332e-147	ABCD1	8		2.017	True
line	PC14	USE_23532	12	0.5951780939165099	4.037554381549034e-150	COL6A3	109		2.015	True
line	HT	USE_5367	3	0.4957034038458491	0.0	CDH23	19		2.012	True
OncotreeLineage	Breast	USE_39605	15	0.442933907612857	5.6225648853881855e-31	TRPS1	169		2.009	True
OncotreeLineage	Breast	USE_39612	2	0.4118340547454376	6.446319588421156e-43	TRPS1	258		2.009	True
line	DU4475	USE_3793	14	0.6016635271115748	2.65200343308305e-184	ESRRG	106		2.009	True
OncotreeLineage	Breast	USE_39620	7	0.4291078977080499	4.857822116387607e-36	EIF3H	532		2.009	True
OncotreeLineage	Breast	USE_39611	4	0.4186680315099063	4.001372940090744e-40	TRPS1	254		2.009	True
OncotreeLineage	Breast	USE_39617	3	0.4172581804169233	1.0770351795447726e-40	TRPS1	378		2.009	True
OncotreeLineage	Breast	USE_39609	11	0.4333829157475979	1.9800556712125783e-34	TRPS1	228		2.009	True
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_39609	11	0.5054796779562166	3.2825019661672085e-42	TRPS1	228		2.007	True
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_39611	6	0.4978570672840667	7.519006233350322e-47	TRPS1	254		2.007	True
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_39612	3	0.4915533492020497	7.083217102636552e-51	TRPS1	258		2.007	True
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_39620	13	0.5079635271287494	9.462421217426087e-41	EIF3H	532		2.007	True
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_39617	2	0.485736279159108	9.775842788588635e-55	TRPS1	378		2.007	True
OncotreeSubtype	Alveolar Rhabdomyosarcoma	USE_22272	10	0.3982639384256601	4.549215272093306e-198	CXCR4	68		2.006	True
line	MKN7	USE_14069	12	0.607222425484168	3.960013376707211e-269	PIAS1	103		2.006	True
line	T47D	USE_8443	9	0.5896385868142981	0.0	OPCML	241		2.002	True
line	NCIH211	USE_24894	7	0.5200962600837358	0.0	CDH26	708		1.999	True
line	RL	USE_11455	13	0.5777825761893718	3.6230276934289607e-293	TBC1D4	14		1.998	True
OncotreeSubtype	Lung Squamous Cell Carcinoma	USE_16483	5	0.499371103278037	1.0818271948155318e-122	USP22	153		1.997	True
line	KYSE70	USE_1266	3	0.5933428601227884	4.3942470156720463e-209	FAM151A	0		1.996	True
OncotreeSubtype	Stomach Adenocarcinoma	USE_39596	10	0.3652720915356077	8.223181491931966e-160	TRPS1	143		1.995	True
line	MKN1	USE_24159	12	0.5660650145383144	5.811695695949424e-138	FOXS1	0		1.993	True
line	SKMEL2	USE_1858	11	0.5341889494114538	7.042436460523319e-295	RNPC3	195		1.992	True
line	MAVER1	USE_37707	15	0.5356246116027259	0.0	KDM7A	79		1.989	True
line	JHH7	USE_35131	15	0.5139638756118837	0.0	PPP1R14C	5		1.989	True
line	CAL851	USE_30890	10	0.6306104168769473	3.3176693299059584e-67	IRX2	31		1.989	True
line	TC32	USE_4213	6	0.5439332409728996	0.0	ACTN2	59		1.987	True
line	NCIH1650	USE_39589	6	0.606253091323185	2.4422788318154697e-78	TRPS1	278		1.986	True
line	SUDHL4	USE_28874	6	0.5712463584656298	2.5269401042053185e-257	BCL6	243		1.986	True
OncotreeSubtype	Breast Invasive Lobular Carcinoma	USE_41871	11	0.4606898958726027	3.722779625341522e-114	LMX1B	14		1.986	True
line	NCIH929	USE_8084	3	0.5503910431332395	0.0	CADM1	114		1.983	True
line	NCIH929	USE_8080	2	0.5435777865646441	0.0	CADM1	143		1.983	True
line	NCIH929	USE_8082	7	0.5650476260339958	0.0	CADM1	121		1.983	True
line	NCIH929	USE_8083	11	0.5720736709137814	0.0	CADM1	110		1.983	True
OncotreeSubtype	Lung Squamous Cell Carcinoma	USE_31028	6	0.5056781784731649	3.8215351148770745e-113	FBXL7	270		1.981	True
line	KYSE180	USE_12007	12	0.6265296134974261	1.307124016082084e-87	EFS	1		1.981	True
OncotreePrimaryDisease	Retinoblastoma	USE_11584	14	0.2892636901180799	5.2136079499605263e-163	DCT	42		1.978	True
OncotreeSubtype	Retinoblastoma	USE_11584	11	0.3864232581320391	1.1571792275719187e-215	DCT	42		1.978	True
line	SNU719	USE_36052	13	0.5859649006321059	4.266901586166707e-199	AQP1	18		1.973	True
line	NCIH929	USE_8219	5	0.5582390344752739	0.0	ARHGEF12	92		1.965	True
line	ABC1	USE_25765	6	0.5669080839895587	4.937008599854188e-191	PI4KA	16		1.964	True
line	TE5	USE_28666	5	0.5907177153768481	4.0255223832043345e-231	PIK3CA	61		1.964	True
line	SHP77	USE_9130	13	0.561238914157562	0.0	SINHCAF	63		1.961	True
line	HCC1395	USE_39650	9	0.6215758187921581	2.2324498237214146e-74	MED30	200		1.959	True
line	DMS79	USE_11707	2	0.5373928514061806	0.0	FGF14	134		1.959	True
line	DMS79	USE_11708	12	0.5755026725856065	6.814092632598306e-208	FGF14	22		1.959	True
line	DMS79	USE_11706	4	0.5583977292781008	1.9371062866583004e-279	FGF14	139		1.959	True
line	NCIH211	USE_7483	14	0.5331490218017227	0.0	FCHSD2	50		1.958	True
OncotreeSubtype	Papillary Renal Cell Carcinoma	USE_37734	10	0.4342927210779349	1.198785821584755e-39	MRPS33	37		1.957	True
line	KMS11	USE_2901	8	0.5658008111039523	0.0	CD247	17		1.957	True
line	ACHN	USE_37734	6	0.5642481738786675	4.545440042519119e-87	MRPS33	37		1.957	True
OncotreePrimaryDisease	Diffuse Glioma	USE_28633	13	0.3867992366799699	1.1646629510701808e-86	TBL1XR1	647		1.954	True
line	MDAMB361	USE_17594	2	0.5917093118905572	4.48339274065725e-246	SDK2	336		1.95	True
line	PANC1	USE_1615	12	0.62277685432284	4.902818693517513e-153	CCN1	34		1.95	True
line	MDAMB468	USE_17534	9	0.563034657676162	0.0	SOX9	18		1.948	True
line	U2OS	USE_26076	1	0.5670122462355222	7.039862528372128e-291	ISX	226		1.947	True
line	COLO741	USE_33076	9	0.5420642801088542	0.0	FOXQ1	148		1.944	True
line	U2OS	USE_40309	15	0.6009772372587814	1.1955953973056863e-145	COL22A1	201		1.943	True
line	BXPC3	USE_31277	11	0.6072378829743708	1.4519843506343778e-130	FYB1	66		1.942	True
line	KYSE180	USE_12008	8	0.6181647615573919	2.520574089772928e-115	EFS	4		1.941	True
line	RH4	USE_24901	8	0.5128503175181927	0.0	CDH4	210		1.941	True
OncotreeSubtype	Breast Ductal Carcinoma In Situ	USE_33501	15	0.5077382273028548	8.622951125283998e-86	MBOAT1	84		1.94	True
OncotreePrimaryDisease	Diffuse Glioma	USE_28622	14	0.3893057425668779	5.16365312906688e-85	TBL1XR1	402		1.94	True
OncotreeSubtype	Breast Ductal Carcinoma In Situ	USE_33502	9	0.4943132595132509	7.857789735083287e-101	MBOAT1	81		1.94	True
line	HCC1806	USE_33502	14	0.6207365616217976	1.1125452284496608e-129	MBOAT1	81		1.94	True
OncotreePrimaryDisease	Breast Ductal Carcinoma In Situ	USE_33502	8	0.403702843879412	1.6225053642942526e-89	MBOAT1	81		1.94	True
OncotreePrimaryDisease	Breast Ductal Carcinoma In Situ	USE_33501	12	0.4211985761831576	2.0793690274939303e-77	MBOAT1	84		1.94	True
OncotreeSubtype	Gliosarcoma	USE_28622	12	0.4643783714798289	1.1696317421185745e-111	TBL1XR1	402		1.94	True
line	MDAMB157	USE_17534	5	0.5651544552731855	0.0	SOX9	18		1.939	True
OncotreeLineage	Breast	USE_39629	6	0.4256646893657695	2.3139778955519938e-37	EIF3H	249		1.939	True
line	NCIH2087	USE_12072	11	0.6007607841275553	2.54253295588133e-142	FOXG1	460		1.938	True
line	NCIH2087	USE_12073	8	0.5938159870756531	9.339646746455867e-167	FOXG1	470		1.938	True
line	SUPM2	USE_4216	3	0.5155508600217822	0.0	RYR2	166		1.938	True
OncotreeSubtype	Papillary Renal Cell Carcinoma	USE_8813	14	0.4474385681782398	6.386846514595473e-35	GRIN2B	240		1.932	True
OncotreePrimaryDisease	Invasive Breast Carcinoma	USE_39629	4	0.4933848307923639	1.0858463176164754e-49	EIF3H	249		1.93	True
line	BXPC3	USE_31278	15	0.6175154680135055	5.6689389031484855e-98	C9	29		1.929	True
line	NCIH1648	USE_32541	14	0.6221387347068548	2.699983036173201e-65	ARHGEF37	39		1.928	True
line	CAL851	USE_28389	4	0.6174515008795296	8.538802247822086e-104	MFSD1	12		1.925	True
line	U2OS	USE_40321	10	0.5984635549208648	1.0902087109241347e-154	TRAPPC9	101		1.924	True
line	NIHOVCAR3	USE_360	13	0.5862998758798441	2.424240565091185e-219	TMEM51	208		1.923	True
line	HS578T	USE_39371	7	0.5956573929967184	1.3173638163577226e-136	KCNS2	34		1.923	True
OncotreeSubtype	Gliosarcoma	USE_28463	14	0.4705314949489491	6.574383510764405e-105	GOLIM4	27		1.922	True
line	SKNMC	USE_39312	11	0.4427591663974535	0.0	GDF6	92		1.922	True
line	SKNMC	USE_38547	5	0.4239775391439079	0.0	DUSP26	595		1.919	True
line	A2780	USE_22626	5	0.6241658025607446	5.981812604175597e-127	DLX1	1		1.919	True
line	HCC1806	USE_9070	9	0.6126336774143758	1.3895378027068514e-164	PTHLH	11		1.917	True
OncotreeSubtype	Breast Ductal Carcinoma In Situ	USE_9070	12	0.498606301256249	6.877509694399937e-96	PTHLH	11		1.917	True
OncotreePrimaryDisease	Breast Ductal Carcinoma In Situ	USE_9070	14	0.4335685802499137	2.2698691292302083e-69	PTHLH	11		1.917	True
OncotreeSubtype	Hepatoblastoma	USE_14935	15	0.4619707353464314	2.514512337690113e-105	SNX29	63		1.913	True
line	OVCAR4	USE_9223	10	0.5710994943422488	3.672194195345429e-66	GXYLT1	100		1.913	True
OncotreePrimaryDisease	Hepatoblastoma	USE_14935	11	0.3831936471446366	4.111711179578892e-83	SNX29	63		1.913	True
line	CHLA10	USE_37398	10	0.5563468565206471	0.0	FEZF1	3		1.913	True
line	HEPG2	USE_14935	15	0.600424204467159	1.3260505056988794e-175	SNX29	63		1.913	True
line	NCIH929	USE_8437	8	0.565094509642692	0.0	NTM	494		1.912	True
line	UACC257	USE_27378	14	0.5319115284897424	1.0587748072228206e-266	MITF	79		1.911	True
line	UACC257	USE_27379	2	0.4763945921942855	0.0	MITF	113		1.911	True
line	KATOIII	USE_7833	14	0.5528268038650943	0.0	ARHGAP42	90		1.91	True
line	MDAMB436	USE_31207	5	0.6058631538259416	2.3525738745316767e-177	SPEF2	55		1.909	True
line	KARPAS299	USE_15030	9	0.5858675594915976	3.507465383359161e-211	XYLT1	305		1.908	True
line	SKNMC	USE_38408	4	0.3922733922175788	0.0	STMN4	59		1.904	True
line	SKNMC	USE_38409	13	0.4440218756000125	0.0	STMN4	32		1.904	True
line	UACC257	USE_27351	7	0.5195207181804146	2.6957616014e-313	KBTBD8	184		1.903	True
line	HUO9	USE_2698	13	0.534218030705202	0.0	FCRL5	50		1.902	True
line	MKN7	USE_12624	8	0.6046590860587082	4.205192666992603e-287	MAX	184		1.901	True
line	NCIH1048	USE_32503	3	0.5359100116882117	0.0	SPINK6	1		1.898	True
line	BC1	USE_3393	15	0.617090854315032	5.076792573151263e-123	GPR25	5		1.896	True
line	HCC1599	USE_3600	5	0.5662833731130082	8.192894730236999e-288	DYRK3	7		1.895	True
line	BT474	USE_16703	7	0.5529470741297892	0.0	MRPL45	10		1.894	True
line	RT112	USE_25513	8	0.5784560142072477	0.0	WDR4	52		1.894	True
line	NCIH1648	USE_32501	12	0.6202742204098441	2.0964671231442589e-69	SPINK14	25		1.891	True
line	NCIH1648	USE_32497	8	0.6164375303940154	2.9299848631001605e-78	SPINK5	65		1.891	True
OncotreeSubtype	Breast Invasive Carcinoma, NOS	USE_40090	12	0.5543842657357319	3.029634994073716e-39	MYC	945		1.888	True
line	RT112	USE_25107	13	0.5922027038618998	1.95754155033418e-263	NRIP1	96		1.881	True
line	JHH7	USE_14437	11	0.5058379589909658	0.0	AGBL1	98		1.88	True
line	MDAMB361	USE_10093	13	0.6082373038564217	6.5929652134836066e-167	MRPL42	41		1.879	True
line	CHLA10	USE_37633	12	0.5567368540296567	0.0	MTPN	448		1.877	True
OncotreeSubtype	Diffuse Type Stomach Adenocarcinoma	USE_30863	15	0.4681541676580016	1.113145107397363e-102	SLC6A19	13		1.875	True
OncotreePrimaryDisease	Hepatoblastoma	USE_15065	2	0.3490562561894593	1.4707753354664679e-106	ACSM2B	41		1.873	True
OncotreeSubtype	Hepatoblastoma	USE_15065	3	0.4321896678144849	1.6360293703523329e-139	ACSM2B	41		1.873	True
line	HEPG2	USE_15065	4	0.582910595789613	3.8924062837168425e-259	ACSM2B	41		1.873	True
line	NCIH2126	USE_25107	8	0.5880617504456308	1.586672558832867e-31	NRIP1	96		1.87	True
line	ZR751	USE_8873	13	0.6196837149326526	6.553593017644713e-107	RERGL	575		1.869	True
line	HT29	USE_11019	11	0.6154804474155446	1.5652354224352658e-126	FRY	145		1.869	True
line	SNU475	USE_7419	1	0.5965450839456937	1.5092841682926156e-66	CTTN	38		1.868	True
line	TC32	USE_3242	9	0.5579376437007495	0.0	HMCN1	246		1.866	True
line	CHLA10	USE_37359	14	0.5587447732960533	0.0	CTTNBP2	179		1.863	True
line	HCC1143	USE_4471	15	0.6305325721571028	2.0513368244266085e-96	AKR1E2	130		1.861	True
line	T47D	USE_3779	6	0.5865768566021237	0.0	KCTD3	169		1.86	True
line	T47D	USE_3780	5	0.5837536744643183	0.0	KCTD3	120		1.86	True
line	T47D	USE_3782	12	0.5909268616484462	0.0	KCTD3	104		1.86	True
line	NCIH146	USE_18434	5	0.4891856306718082	0.0	PIK3C3	649		1.856	True
OncotreeSubtype	Plasma Cell Myeloma	USE_2831	11	0.4685532500064893	7.749979183499171e-90	UAP1	6		1.856	True
line	OCUM1	USE_11593	4	0.5753126376621495	2.0016043646646747e-280	ABCC4	36		1.852	True
line	CHLA10	USE_36059	11	0.556693357693359	0.0	ITPRID1	64		1.85	True
line	KYSE180	USE_27946	6	0.6122352587508868	2.7451519066581816e-137	PLXNA1	63		1.849	True
line	KNS62	USE_36898	8	0.623549043756219	7.201170999329553e-77	MTERF1	49		1.848	True
line	KNS62	USE_36897	9	0.6245525111409214	3.146717989054284e-74	MTERF1	44		1.848	True
line	OVCAR5	USE_40411	11	0.5981809271438381	9.19392293908957e-171	LY6L	26		1.847	True
line	HCC2450	USE_19364	11	0.5596754100829484	5.756216618238339e-178	ZNF99	13		1.846	True
line	NCIH1437	USE_39045	11	0.5984529103474109	2.7693372456797133e-33	RDH10	21		1.845	True
line	786O	USE_36938	6	0.5926720488127671	8.117425498532826e-229	BET1	77		1.844	True
line	ME1	USE_8069	3	0.6029028127428226	3.5395183103815207e-79	HTR3A	77		1.843	True
line	ME1	USE_8070	13	0.6163822813416366	4.387045630265238e-55	ZBTB16	86		1.843	True
line	DMS79	USE_11838	3	0.5549233361327727	2.872188182898125e-295	TEX29	179		1.84	True
line	ASPC1	USE_39569	6	0.6135423126086976	3.0945049765651913e-131	KCNV1	878		1.84	True
OncotreeSubtype	AML, NOS	USE_25156	10	0.4199922787840269	1.3601853455592208e-153	NCAM2	1012		1.836	True
line	VAL	USE_18848	6	0.5944350243738701	1.2921392747663733e-138	KCNG2	49		1.835	True
line	JJN3	USE_36789	2	0.5723676153444066	1.0041281389454913e-307	HGF	67		1.834	True
line	A549	USE_14450	11	0.6142519766841378	8.352742876872814e-147	MRPL46	81		1.834	True
line	UMUC1	USE_13356	15	0.6127994483221813	2.1664664529388e-154	GOLGA6L22	42		1.832	True
line	ZR751	USE_35741	10	0.6170418839995433	6.695310326183473e-116	ETV1	213		1.825	True
line	OCUM1	USE_12115	15	0.5985427257000839	3.120451803793376e-173	ARHGAP5	173		1.818	True
line	DMS79	USE_11862	8	0.5647882436648568	1.8196073826097143e-251	F7	31		1.818	True
line	ABC1	USE_40408	15	0.5939960164171614	1.7338447202989113e-111	LY6E	28		1.817	True
OncotreeLineage	Lung	USE_909	3	0.4148545326778624	3.6701276562512017e-61	RRAGC	22		1.817	True
line	ABC1	USE_28305	11	0.5847157381641608	2.475458367072204e-136	SUCNR1	175		1.816	True
line	U937	USE_22695	4	0.569351455205859	2.5643845967288292e-43	ATP5MC3	291		1.815	True
line	SUDHL4	USE_38121	13	0.5811828638920211	1.6749431789653311e-214	CLDN23	45		1.813	True
OncotreeSubtype	Papillary Renal Cell Carcinoma	USE_15567	8	0.4329499449659392	3.789081718255226e-40	CES3	3		1.812	True
line	ACHN	USE_15567	9	0.572112367004064	1.9371581761152902e-75	CES3	3		1.812	True
line	NCIH1299	USE_19550	12	0.6456133926332148	1.5730252374280822e-34	ZNF146	35		1.812	True
