level	group	se	gene	dist_kb	se_rank	se_fdr	gene_fdr	gene_specific	rho
OncotreeSubtype	Leiomyosarcoma	USE_39107	STMN2	311	11	1.6568578962195472e-73	0.9573500701500897	False	0.011697988907429634
OncotreeSubtype	Leiomyosarcoma	USE_20950	THUMPD2	275	12	4.2485395436916273e-72	0.9065777429082744	False	-0.09092538730264309
OncotreeSubtype	Leiomyosarcoma	USE_39793	HAS2	540	13	8.678095008860465e-71	0.051489445700317715	True	0.4446308637725078
OncotreeSubtype	Leiomyosarcoma	USE_28688	TTC14	188	14	6.484005753862726e-67	0.9065777429082744	False	0.1446697743808094
OncotreeSubtype	Leiomyosarcoma	USE_6519	AMPD3	32	15	3.011165390524767e-65	0.9065777429082744	False	0.06854139080865405
OncotreeSubtype	Lung Adenocarcinoma	USE_42261	SHOX	185	1	9.79440422646558e-69	0.9999999901777699	False	0.10697104046098678
OncotreeSubtype	Lung Adenocarcinoma	USE_42260	SHOX	202	2	5.857883730250863e-50	0.9999999901777699	False	0.11008362747685575
OncotreeSubtype	Lung Adenocarcinoma	USE_40815	TAF1L	36	3	1.1368148033959662e-45	0.9065777429082744	False	-0.025643056297642786
OncotreeSubtype	Lung Adenocarcinoma	USE_20823	TTC27	191	4	3.723714874769056e-36	0.9065777429082744	False	-0.011090328209609372
OncotreeSubtype	Lung Adenocarcinoma	USE_20822	TTC27	199	5	1.1452386004103264e-33	0.9065777429082744	False	-0.036050857493121896
OncotreeSubtype	Lung Adenocarcinoma	USE_28625	TBL1XR1	479	6	3.1630700761859053e-28	0.9065777429082744	False	0.2621045537207087
OncotreeSubtype	Lung Adenocarcinoma	USE_31067	BASP1	134	7	1.1101708738216719e-27	0.5525782152146708	False	0.28638511721094145
OncotreeSubtype	Lung Adenocarcinoma	USE_28626	TBL1XR1	497	8	3.6907577387516816e-27	0.9065777429082744	False	0.15404161140587994
OncotreeSubtype	Lung Adenocarcinoma	USE_15536	CDH11	377	9	6.680117009214919e-27	0.8388452558524373	False	0.2966253908832932
OncotreeSubtype	Lung Adenocarcinoma	USE_28603	TBL1XR1	261	10	1.1020682718429135e-25	0.9065777429082744	False	0.16204226236732705
OncotreeSubtype	Lung Adenocarcinoma	USE_32501	SPINK14	25	11	3.077186222401722e-25	4.575237452682738e-254	True	0.12035474499978437
OncotreeSubtype	Lung Adenocarcinoma	USE_42280	ASMT	258	12	1.3861322291118803e-22	0.9999999901777699	False	-0.07787134420572298
OncotreeSubtype	Lung Adenocarcinoma	USE_38303	CSGALNACT1	97	13	8.251125304022525e-22	0.0001526071297149648	True	0.5446024794230346
OncotreeSubtype	Lung Adenocarcinoma	USE_25393	KCNJ15	91	14	1.788231355867648e-21	0.9067232524940138	False	0.2107220572679589
OncotreeSubtype	Lung Adenocarcinoma	USE_38920	ASPH	127	15	1.2420054630952834e-20	0.9065777429082744	False	0.45506946872857074
OncotreeSubtype	Lung Squamous Cell Carcinoma	USE_28443	SI	66	1	1.0457153658419424e-108	2.3683619106826008e-18	True	0.048950607873177544
OncotreeSubtype	Lung Squamous Cell Carcinoma	USE_34478	POU3F2	1	2	1.0506947420870544e-99	0.9573500701500897	False	0.7446065866455841
OncotreeSubtype	Lung Squamous Cell Carcinoma	USE_20823	TTC27	191	3	2.06491685646889e-71	0.9065777429082744	False	-0.011090328209609372
OncotreeSubtype	Lung Squamous Cell Carcinoma	USE_20822	TTC27	199	4	1.1303704614068704e-66	0.9065777429082744	False	-0.036050857493121896
OncotreeSubtype	Lung Squamous Cell Carcinoma	USE_42931	CDY2B	119	5	1.3458476019178097e-61	5.847574128614185e-08	True	0.0851161000120489
OncotreeSubtype	Lung Squamous Cell Carcinoma	USE_11428	KLF5	301	6	5.347355497973375e-57	0.9065777429082744	False	0.636536572719093
OncotreeSubtype	Lung Squamous Cell Carcinoma	USE_38522	NRG1	59	7	7.865462187812117e-54	0.05366920854709858	True	0.5433858887144815
OncotreeSubtype	Lung Squamous Cell Carcinoma	USE_42932	CDY2A	119	8	3.0184895612808524e-53	6.2044755383530285e-56	True	0.08341772282407078
OncotreeSubtype	Lung Squamous Cell Carcinoma	USE_3663	CAMK1G	234	9	1.2285084173578652e-51	0.9999999901777699	False	0.2146282583839219
OncotreeSubtype	Lung Squamous Cell Carcinoma	USE_3664	CAMK1G	214	10	1.0973396318608877e-50	0.9999999901777699	False	0.21948308646023731
OncotreeSubtype	Lung Squamous Cell Carcinoma	USE_34489	SIM1	148	11	3.620417070373349e-49	0.9971314938659281	False	0.25953459479999974
OncotreeSubtype	Lung Squamous Cell Carcinoma	USE_21598	LRRTM1	586	12	1.7470025731382538e-44	0.9999999901777699	False	0.02494745518491474
OncotreeSubtype	Lung Squamous Cell Carcinoma	USE_31987	EFNA5	1858	13	9.063974385381869e-43	0.9065777429082744	False	0.05969572216843468
OncotreeSubtype	Lung Squamous Cell Carcinoma	USE_22313	KYNU	721	14	8.591049280113069e-42	0.9065777429082744	False	0.09172028630749776
OncotreeSubtype	Lung Squamous Cell Carcinoma	USE_3404	PKP1	24	15	2.0618617939706104e-40	4.0082535215941806e-07	True	0.5969939486769984
OncotreeSubtype	Mantle Cell Lymphoma	USE_21976	BUB1	90	1	0.0	0.9065777429082744	False	0.22340412154278402
OncotreeSubtype	Mantle Cell Lymphoma	USE_21975	BUB1	86	2	1.3888932838710096e-236	0.9065777429082744	False	0.2230750316849321
OncotreeSubtype	Mantle Cell Lymphoma	USE_18494	SMAD2	190	3	1.212735190154232e-222	0.9065777429082744	False	0.2547356164321255
OncotreeSubtype	Mantle Cell Lymphoma	USE_37380	CPED1	38	4	1.0687861323972904e-163	0.9065777429082744	False	0.1433734355025284
OncotreeSubtype	Mantle Cell Lymphoma	USE_1880	NTNG1	139	5	1.0147343244354608e-156	0.9065777429082744	False	0.22333307964309787
OncotreeSubtype	Mantle Cell Lymphoma	USE_34429	RNGTT	171	6	5.066174306840889e-152	0.9065777429082744	False	0.17428518606018173
OncotreeSubtype	Mantle Cell Lymphoma	USE_879	ZC3H12A	190	7	2.2857569972768118e-151	0.9065777429082744	False	-0.22252226774483283
OncotreeSubtype	Mantle Cell Lymphoma	USE_35750	DGKB	71	8	1.425171803063635e-150	0.9573500701500897	False	0.12682727687201456
OncotreeSubtype	Mantle Cell Lymphoma	USE_4259	CEP170	403	9	6.071382830278432e-145	0.9065777429082744	False	0.1591893259303277
OncotreeSubtype	Mantle Cell Lymphoma	USE_5258	ZNF365	101	10	6.792426679546483e-144	0.9573500701500897	False	-0.06840250279794324
OncotreeSubtype	Mantle Cell Lymphoma	USE_25829	IGLL5	50	11	5.401851075645208e-143	0.0006656039381264524	True	0.20939842241340229
OncotreeSubtype	Mantle Cell Lymphoma	USE_25826	IGLL5	11	12	7.563076264406253e-140	0.0006656039381264524	True	0.2554967938598061
OncotreeSubtype	Mantle Cell Lymphoma	USE_25830	IGLL5	37	13	9.654591859205094e-139	0.0006656039381264524	True	0.21099804018486304
OncotreeSubtype	Mantle Cell Lymphoma	USE_25828	IGLL5	13	14	4.376664443247901e-132	0.0006656039381264524	True	0.2022405258792988
OncotreeSubtype	Mantle Cell Lymphoma	USE_5257	ZNF365	107	15	5.468597899323393e-128	0.9573500701500897	False	-0.08543131846468988
OncotreeSubtype	Medulloblastoma, Group 3	USE_40285	KHDRBS3	1064	1	0.0	0.9065777429082744	False	0.2825336528276468
OncotreeSubtype	Medulloblastoma, Group 3	USE_40282	KHDRBS3	962	2	0.0	0.9065777429082744	False	0.23130365777198206
OncotreeSubtype	Medulloblastoma, Group 3	USE_40284	KHDRBS3	1016	3	0.0	0.9065777429082744	False	0.3073253895040604
OncotreeSubtype	Medulloblastoma, Group 3	USE_40281	KHDRBS3	917	4	0.0	0.9065777429082744	False	0.26445134493609884
OncotreeSubtype	Medulloblastoma, Group 3	USE_40100	GSDMC	693	5	0.0	0.9638910061184137	False	0.04452248918410953
OncotreeSubtype	Medulloblastoma, Group 3	USE_40283	KHDRBS3	1021	6	0.0	0.9065777429082744	False	0.3060681575440937
OncotreeSubtype	Medulloblastoma, Group 3	USE_40273	KHDRBS3	446	7	0.0	0.9065777429082744	False	0.31670098480968933
OncotreeSubtype	Medulloblastoma, Group 3	USE_40280	KHDRBS3	924	8	0.0	0.9065777429082744	False	0.34731547933772094
OncotreeSubtype	Medulloblastoma, Group 3	USE_39995	POU5F1B	40	9	0.0	0.9065777429082744	False	0.32903272373362025
OncotreeSubtype	Medulloblastoma, Group 3	USE_40101	GSDMC	688	10	0.0	0.9638910061184137	False	0.053022024076238926
OncotreeSubtype	Medulloblastoma, Group 3	USE_40278	KHDRBS3	706	11	0.0	0.9065777429082744	False	0.33749226771606217
OncotreeSubtype	Medulloblastoma, Group 3	USE_39980	POU5F1B	279	12	0.0	0.9065777429082744	False	0.33272813710584054
OncotreeSubtype	Medulloblastoma, Group 3	USE_40266	KHDRBS3	335	13	0.0	0.9065777429082744	False	0.29165346738125875
OncotreeSubtype	Medulloblastoma, Group 3	USE_40001	POU5F1B	26	14	0.0	0.9065777429082744	False	0.4528781971313821
OncotreeSubtype	Medulloblastoma, Group 3	USE_40250	ZFAT	136	15	9.610378153480223e-294	0.9066292656895957	False	0.11329814658197375
OncotreeSubtype	Medulloblastoma, NOS	USE_12475	CCDC198	90	1	4.9323869827055e-239	0.9573500701500897	False	0.10230472971730586
OncotreeSubtype	Medulloblastoma, NOS	USE_5073	OR13A1	106	2	7.95775003974765e-224	0.9573500701500897	False	0.014269898281672626
OncotreeSubtype	Medulloblastoma, NOS	USE_2978	MROH9	33	3	1.7996022492958152e-197	0.9652471898409954	False	0.088448200595453
OncotreeSubtype	Medulloblastoma, NOS	USE_12449	TMEM260	118	4	4.6710092950123595e-177	0.9065777429082744	False	0.2294390409197821
OncotreeSubtype	Medulloblastoma, NOS	USE_27123	RBM5	29	5	2.0908905123171986e-165	0.9065777429082744	False	0.10663340807864768
OncotreeSubtype	Medulloblastoma, NOS	USE_36922	SAMD9	113	6	5.25428080939599e-143	0.9630636728332105	False	-0.10400885493708968
OncotreeSubtype	Medulloblastoma, NOS	USE_19428	ZNF536	221	7	1.114664680432211e-139	0.45742825494873374	False	0.35889268161414933
OncotreeSubtype	Medulloblastoma, NOS	USE_16548	UNC119	0	8	2.702458647945621e-128	0.9065777429082744	False	0.27988427272670363
OncotreeSubtype	Medulloblastoma, NOS	USE_266	CASZ1	38	9	3.7050461402383946e-125	0.9065777429082744	False	0.3650641952642632
OncotreeSubtype	Medulloblastoma, NOS	USE_3708	RD3	4	10	4.47675741073716e-122	1.0933894639258026e-12	True	0.4579020061532253
OncotreeSubtype	Medulloblastoma, NOS	USE_12483	ARMH4	109	11	1.1852513897965417e-121	0.035891193235346154	True	0.18830047360391927
OncotreeSubtype	Medulloblastoma, NOS	USE_144	DNAJC11	282	12	1.9799844274029263e-119	0.9065777429082744	False	0.19561074395444542
OncotreeSubtype	Medulloblastoma, NOS	USE_39093	PKIA	734	13	1.1080319380393746e-118	0.9065777429082744	False	0.18696305611539057
OncotreeSubtype	Medulloblastoma, NOS	USE_8100	BUD13	583	14	7.584567139084564e-115	0.9065777429082744	False	0.19915421231004765
OncotreeSubtype	Medulloblastoma, NOS	USE_12473	NAA30	18	15	2.4843156057373294e-114	0.9065777429082744	False	0.316034087288008
OncotreeSubtype	Melanoma	USE_24571	PREX1	1	1	2.690657763579356e-134	0.9065777429082744	False	0.46819614076591254
OncotreeSubtype	Melanoma	USE_2810	FCGR2B	5	2	9.174739107805996e-132	0.9065777429082744	False	0.15726889093570895
OncotreeSubtype	Melanoma	USE_1392	PGM1	12	3	6.2430913375278064e-127	0.9065777429082744	False	0.23887187996728368
OncotreeSubtype	Melanoma	USE_10207	GAS2L3	87	4	7.413401939834102e-122	0.9065777429082744	False	0.2148171603620311
OncotreeSubtype	Melanoma	USE_2362	PPIAL4H	178	5	1.0323710971908485e-117	0.9573500701500897	False	-0.001532138040172523
OncotreeSubtype	Melanoma	USE_37168	LHFPL3	177	6	1.4459921618218772e-116	0.9573500701500897	False	0.09671388785923059
OncotreeSubtype	Melanoma	USE_2396	NBPF11	83	7	8.522378923537722e-116	0.9065777429082744	False	0.21162645036990507
OncotreeSubtype	Melanoma	USE_14609	ARRDC4	315	8	4.264745908010541e-114	0.9065777429082744	False	0.056410437525813394
OncotreeSubtype	Melanoma	USE_35846	ABCB5	98	9	4.7695189963710736e-111	2.983600483743388e-30	True	0.22708378324245596
OncotreeSubtype	Melanoma	USE_37167	LHFPL3	181	10	2.8206118060700575e-109	0.9573500701500897	False	0.21732215520409895
OncotreeSubtype	Melanoma	USE_40272	KHDRBS3	369	11	5.958546007071928e-109	0.9065777429082744	False	0.20422862304356704
OncotreeSubtype	Melanoma	USE_24368	TOP1	114	12	1.0553801542981536e-108	0.9065777429082744	False	0.08494879442077644
OncotreeSubtype	Melanoma	USE_41014	ANKRD20A1	262	13	4.616324699060521e-108	0.9065777429082744	False	0.07642280601943054
OncotreeSubtype	Melanoma	USE_30139	RPL34	222	14	7.031129447235669e-107	0.9065777429082744	False	0.080797981368163
OncotreeSubtype	Melanoma	USE_30952	SEMA5A	45	15	8.084399453553842e-106	0.9065777429082744	False	0.381618447110024
OncotreeSubtype	Neuroblastoma	USE_29616	PHOX2B	2	1	3.707935307765505e-130	9.764263395348156e-182	True	0.24269271519899147
OncotreeSubtype	Neuroblastoma	USE_29619	TMEM33	73	2	4.732696345927423e-130	0.9065777429082744	False	0.2070309646800966
OncotreeSubtype	Neuroblastoma	USE_27975	DNAJB8	6	3	1.3004965053106403e-117	3.1999085209487704e-95	True	0.14130625427255022
OncotreeSubtype	Neuroblastoma	USE_5037	RET	132	4	2.3116187572774625e-102	1.2381702746369357e-09	True	0.30145109095682093
OncotreeSubtype	Neuroblastoma	USE_29618	TMEM33	78	5	8.158081674784256e-99	0.9065777429082744	False	0.25304307786239283
OncotreeSubtype	Neuroblastoma	USE_13245	KIF26A	131	6	5.859129695332592e-97	0.00518802012825458	True	0.4653752578596102
OncotreeSubtype	Neuroblastoma	USE_41969	IER5L	217	7	1.3697468943484682e-96	0.9065777429082744	False	0.21722287988178646
OncotreeSubtype	Neuroblastoma	USE_14189	CCDC33	22	8	9.433557101767218e-95	0.13611881085620994	False	0.22306852430175708
OncotreeSubtype	Neuroblastoma	USE_20487	MYCN	328	9	5.550823433309002e-90	1.3839340621285077e-15	True	0.21929925955391388
OncotreeSubtype	Neuroblastoma	USE_7467	PHOX2A	0	10	1.307404417390233e-89	1.545914969767935e-122	True	0.09797934477788114
OncotreeSubtype	Neuroblastoma	USE_3110	FAM163A	35	11	2.987731507768061e-89	4.970624069767674e-69	True	0.3787076970836767
OncotreeSubtype	Neuroblastoma	USE_7335	GAL	26	12	4.699083913090574e-86	0.1721959869740559	False	0.24336059815391653
OncotreeSubtype	Neuroblastoma	USE_27973	DNAJB8	54	13	2.143951619826022e-84	3.1999085209487704e-95	True	0.18048746218797443
OncotreeSubtype	Neuroblastoma	USE_23548	RAMP1	0	14	2.8366706006020548e-84	0.37484181653430537	False	0.21835109548303308
OncotreeSubtype	Neuroblastoma	USE_20494	CYRIA	272	15	3.724160681383608e-83	0.9065777429082744	False	0.0134220682067856
OncotreeSubtype	Non-Hodgkin Lymphoma	USE_25828	IGLL5	13	1	8.581107604097474e-181	0.06345641116403779	True	0.2022405258792988
OncotreeSubtype	Non-Hodgkin Lymphoma	USE_25824	GGTLC2	106	2	3.470848283475014e-177	0.9573500701500897	False	-0.12306309304517317
OncotreeSubtype	Non-Hodgkin Lymphoma	USE_25829	IGLL5	50	3	7.564817724034879e-147	0.06345641116403779	True	0.20939842241340229
OncotreeSubtype	Non-Hodgkin Lymphoma	USE_25830	IGLL5	37	4	3.660261663702951e-130	0.06345641116403779	True	0.21099804018486304
OncotreeSubtype	Non-Hodgkin Lymphoma	USE_13327	TMEM121	1224	5	1.0306287011734811e-90	0.9573500701500897	False	0.012491969946393927
OncotreeSubtype	Non-Hodgkin Lymphoma	USE_25823	GGTLC2	81	6	5.7360492917600696e-83	0.9573500701500897	False	-0.05572635521157847
OncotreeSubtype	Non-Hodgkin Lymphoma	USE_37582	LRGUK	50	7	7.511563446625953e-80	0.9065777429082744	False	0.22455698746234007
OncotreeSubtype	Non-Hodgkin Lymphoma	USE_22512	SLC4A10	139	8	6.4476083553492295e-77	0.9065777429082744	False	0.3530442604159548
OncotreeSubtype	Non-Hodgkin Lymphoma	USE_28960	FGF12	270	9	1.5748963904278117e-70	0.9065777429082744	False	0.21758012547393615
OncotreeSubtype	Non-Hodgkin Lymphoma	USE_28877	BCL6	353	10	1.1080637448453963e-69	0.9065777429082744	False	0.24701832548913324
OncotreeSubtype	Non-Hodgkin Lymphoma	USE_28874	BCL6	243	11	4.647784100899211e-65	0.9065777429082744	False	0.35952750716673854
OncotreeSubtype	Non-Hodgkin Lymphoma	USE_5079	ZFAND4	9	12	1.3126131267579109e-64	0.9065777429082744	False	0.18305245186793323
OncotreeSubtype	Non-Hodgkin Lymphoma	USE_10510	RNFT2	7	13	1.1579559544198001e-60	0.9065777429082744	False	0.1957177650464298
OncotreeSubtype	Non-Hodgkin Lymphoma	USE_25826	IGLL5	11	14	8.157922072268455e-60	0.06345641116403779	True	0.2554967938598061
OncotreeSubtype	Non-Hodgkin Lymphoma	USE_24367	TOP1	135	15	3.108009565660272e-59	0.9065777429082744	False	0.2129037471027384
OncotreeSubtype	Non-Small Cell Lung Cancer	USE_19643	FCGBP	16	1	2.951988573451811e-207	3.222164367833161e-05	True	0.23004802170816327
OncotreeSubtype	Non-Small Cell Lung Cancer	USE_39233	NECAB1	8	2	3.1867551667878444e-150	0.9573500701500897	False	0.26832234964079843
OncotreeSubtype	Non-Small Cell Lung Cancer	USE_39231	TMEM64	24	3	1.047845025987618e-106	0.9065777429082744	False	0.3787243674451471
OncotreeSubtype	Non-Small Cell Lung Cancer	USE_18606	ONECUT2	35	4	6.1591596331171805e-77	0.8188436675312141	False	0.20644358283369843
OncotreeSubtype	Non-Small Cell Lung Cancer	USE_39227	TMEM64	233	5	3.013762420335648e-64	0.9065777429082744	False	0.15560465445431151
OncotreeSubtype	Non-Small Cell Lung Cancer	USE_39228	TMEM64	195	6	4.626647616858793e-63	0.9065777429082744	False	0.3257617694439265
OncotreeSubtype	Non-Small Cell Lung Cancer	USE_39232	TMEM64	14	7	5.294615565233205e-54	0.9065777429082744	False	0.2851408437703424
OncotreeSubtype	Non-Small Cell Lung Cancer	USE_7669	DLG2	280	8	4.411788153502289e-51	0.9573500701500897	False	0.07790520125182572
OncotreeSubtype	Non-Small Cell Lung Cancer	USE_39230	TMEM64	61	9	7.502622289700684e-49	0.9065777429082744	False	0.5285811866017085
OncotreeSubtype	Non-Small Cell Lung Cancer	USE_19382	UQCRFS1	1349	10	1.1453034304729612e-48	0.9065777429082744	False	0.14520595005165107
OncotreeSubtype	Non-Small Cell Lung Cancer	USE_10925	GPR12	79	11	3.4704296366678497e-43	0.9186530190749116	False	0.2931082534149073
OncotreeSubtype	Non-Small Cell Lung Cancer	USE_38743	SNTG1	557	12	7.279344185625044e-40	0.9946889555832743	False	0.08640332277633907
OncotreeSubtype	Non-Small Cell Lung Cancer	USE_40770	CDKN2B	207	13	2.481851265190141e-39	0.9065777429082744	False	0.5190271681803286
OncotreeSubtype	Non-Small Cell Lung Cancer	USE_29550	TLR1	3	14	2.1917967976073328e-35	0.9065777429082744	False	0.35010228559438455
OncotreeSubtype	Non-Small Cell Lung Cancer	USE_26577	HRH1	80	15	6.29084983612183e-35	0.9065777429082744	False	0.5478477293567828
OncotreeSubtype	Oral Cavity Squamous Cell Carcinoma	USE_5872	STN1	26	1	5.558022900793121e-58	0.9065777429082744	False	0.0021064426429821858
OncotreeSubtype	Oral Cavity Squamous Cell Carcinoma	USE_3404	PKP1	24	2	5.396797566582618e-57	1.0057167958813711e-16	True	0.5969939486769984
OncotreeSubtype	Oral Cavity Squamous Cell Carcinoma	USE_17695	ST6GALNAC2	9	3	4.995795041333568e-52	0.01434098338827564	True	0.7764997267640582
OncotreeSubtype	Oral Cavity Squamous Cell Carcinoma	USE_7200	SLC22A11	21	4	6.561279694761461e-47	0.9065777429082744	False	0.15003247733346187
OncotreeSubtype	Oral Cavity Squamous Cell Carcinoma	USE_16816	KRT14	0	5	4.433377657300999e-46	1.2199701959836613e-09	True	0.4047681339577297
OncotreeSubtype	Oral Cavity Squamous Cell Carcinoma	USE_14471	POLG	58	6	7.813726207868349e-43	0.9065777429082744	False	-0.08482626661820472
OncotreeSubtype	Oral Cavity Squamous Cell Carcinoma	USE_17659	ITGB4	12	7	1.1752931102617515e-41	0.5245349229886602	False	0.7920366140559898
OncotreeSubtype	Oral Cavity Squamous Cell Carcinoma	USE_28165	GRK7	44	8	2.9396030925872844e-40	0.0005736285019870003	True	0.17709617391606794
OncotreeSubtype	Oral Cavity Squamous Cell Carcinoma	USE_3664	CAMK1G	214	9	1.68929686632456e-39	0.9750105883837961	False	0.21948308646023731
OncotreeSubtype	Oral Cavity Squamous Cell Carcinoma	USE_9440	KRT74	10	10	3.085612309766461e-39	1.8519369360896528e-21	True	0.5515390602100376
OncotreeSubtype	Oral Cavity Squamous Cell Carcinoma	USE_6588	RASSF10	149	11	2.503017449980806e-38	0.01792255702417626	True	0.48646377828635545
OncotreeSubtype	Oral Cavity Squamous Cell Carcinoma	USE_12000	SLC7A8	16	12	1.1234237313462136e-36	0.10448862169111095	False	0.5897616530077174
OncotreeSubtype	Oral Cavity Squamous Cell Carcinoma	USE_7772	AMOTL1	85	13	1.2277298048134048e-36	0.9065777429082744	False	0.35097480292070954
OncotreeSubtype	Oral Cavity Squamous Cell Carcinoma	USE_6393	TH	12	14	9.830602903999648e-36	0.02174826701859073	True	0.47774339842013397
OncotreeSubtype	Oral Cavity Squamous Cell Carcinoma	USE_820	GJB5	1	15	6.517108148985703e-35	4.088894957996879e-09	True	0.6115918925287736
OncotreeSubtype	Oropharynx Squamous Cell Carcinoma	USE_22285	THSD7B	53	1	1.4412582554698465e-219	0.9065777429082744	False	0.19979583724856753
OncotreeSubtype	Oropharynx Squamous Cell Carcinoma	USE_35507	FOXL3	77	2	6.892051694294714e-43	0.9573500701500897	False	0.07216748913021633
OncotreeSubtype	Oropharynx Squamous Cell Carcinoma	USE_25167	NCAM2	1621	3	8.318784839349574e-41	0.9065777429082744	False	0.08113956321941244
OncotreeSubtype	Oropharynx Squamous Cell Carcinoma	USE_22287	THSD7B	341	4	5.107313104011771e-32	0.9065777429082744	False	0.02699050080835651
OncotreeSubtype	Oropharynx Squamous Cell Carcinoma	USE_35480	DLL1	66	5	1.2244998923879807e-31	0.3924188131884036	False	0.43997639108551667
OncotreeSubtype	Oropharynx Squamous Cell Carcinoma	USE_6596	FAR1	55	6	3.2696251238503806e-30	0.9065777429082744	False	0.1763212623351842
OncotreeSubtype	Oropharynx Squamous Cell Carcinoma	USE_5167	DKK1	184	7	6.0572687074042186e-30	0.9065777429082744	False	0.4605261938576507
OncotreeSubtype	Oropharynx Squamous Cell Carcinoma	USE_38731	SNAI2	214	8	1.084281033364824e-28	0.9065777429082744	False	0.44319112817108186
OncotreeSubtype	Oropharynx Squamous Cell Carcinoma	USE_13907	BNIP2	154	9	1.861472815832473e-28	0.9065777429082744	False	0.11145845401076258
OncotreeSubtype	Oropharynx Squamous Cell Carcinoma	USE_36058	ITPRID1	92	10	3.268202442661655e-25	0.9573500701500897	False	0.29675794197956096
OncotreeSubtype	Oropharynx Squamous Cell Carcinoma	USE_23357	DNER	169	11	2.9670776593736195e-24	0.9573500701500897	False	0.3310219462919722
OncotreeSubtype	Oropharynx Squamous Cell Carcinoma	USE_25514	WDR4	48	12	5.9001652925985646e-24	0.9065777429082744	False	0.04709596929136787
OncotreeSubtype	Oropharynx Squamous Cell Carcinoma	USE_39143	PAG1	140	13	6.415871528388667e-24	0.9414536692215881	False	-0.15990529703570305
OncotreeSubtype	Oropharynx Squamous Cell Carcinoma	USE_34658	MARCKS	300	14	1.0688318477377533e-23	0.9065777429082744	False	0.3780562589232338
OncotreeSubtype	Oropharynx Squamous Cell Carcinoma	USE_24738	CYP24A1	10	15	1.3041514605384412e-23	0.01609403496356173	True	0.6611504714007149
OncotreeSubtype	Osteosarcoma	USE_42913	TSPY1	13	1	2.041473723996145e-259	0.9065777429082744	False	0.16913699829060527
OncotreeSubtype	Osteosarcoma	USE_42914	TSPY1	27	2	6.766676270433214e-257	0.9065777429082744	False	0.1651533192346738
OncotreeSubtype	Osteosarcoma	USE_42915	TSPY10	13	3	2.454366527066204e-215	0.9999999901777699	False	0.17080719142414363
OncotreeSubtype	Osteosarcoma	USE_9300	AMIGO2	78	4	6.1934214510357225e-207	0.9065777429082744	False	0.4212340472656204
OncotreeSubtype	Osteosarcoma	USE_9296	SLC38A4	114	5	3.4769566528353667e-127	0.0023876012501171805	True	0.3785900144477985
OncotreeSubtype	Osteosarcoma	USE_40759	IFNE	191	6	4.788562476731264e-112	0.9065777429082744	False	0.7409550415869787
OncotreeSubtype	Osteosarcoma	USE_10273	APPL2	50	7	2.9206324050518376e-94	0.9065777429082744	False	0.2597811258137282
OncotreeSubtype	Osteosarcoma	USE_40760	MTAP	175	8	2.6577578694437945e-91	0.9066888199339076	False	0.4203818469282921
OncotreeSubtype	Osteosarcoma	USE_40762	MTAP	36	9	1.0935376718678539e-79	0.9066888199339076	False	0.4998682299297289
OncotreeSubtype	Osteosarcoma	USE_7065	MPEG1	38	10	7.871512739682908e-78	0.9977593667766789	False	0.22616943782905968
OncotreeSubtype	Osteosarcoma	USE_10721	TMEM132C	558	11	3.812788632485561e-72	0.9065777429082744	False	0.0033843038313577595
OncotreeSubtype	Osteosarcoma	USE_32652	ITK	2	12	2.700752628550112e-68	0.9979610500676938	False	0.2610880064105461
OncotreeSubtype	Osteosarcoma	USE_32999	ADAMTS2	115	13	5.167152835862423e-67	4.837849512120394e-09	True	0.5162683652786888
OncotreeSubtype	Osteosarcoma	USE_6238	INSYN2A	182	14	4.777461083071955e-59	0.9573500701500897	False	0.35078157308752084
OncotreeSubtype	Osteosarcoma	USE_36742	MAGI2	547	15	6.146647502297719e-53	0.9065777429082744	False	0.23506315496386374
OncotreeSubtype	Pancreatic Adenocarcinoma	USE_18606	ONECUT2	35	1	2.867643294988102e-52	0.9065777429082744	False	0.20644358283369843
OncotreeSubtype	Pancreatic Adenocarcinoma	USE_34793	ARHGAP18	138	2	6.8194145302016e-21	0.9065777429082744	False	0.470590265547462
OncotreeSubtype	Pancreatic Adenocarcinoma	USE_23920	MACROD2	41	3	4.590873504004067e-20	0.9065777429082744	False	0.20129998868320975
OncotreeSubtype	Pancreatic Adenocarcinoma	USE_30029	CCSER1	421	4	5.253158819810083e-16	0.9065777429082744	False	0.1303220805734472
OncotreeSubtype	Pancreatic Adenocarcinoma	USE_15138	ERN2	4	5	3.453880774637514e-13	1.2616917253689747e-13	True	0.3611848563865644
OncotreeSubtype	Pancreatic Adenocarcinoma	USE_42251	CACNA1B	231	6	1.1047662806943811e-11	0.9935761508145643	False	-0.06355045433750449
OncotreeSubtype	Pancreatic Adenocarcinoma	USE_36869	STEAP2	27	7	1.4065339474118004e-11	0.5136622248042414	False	0.4136801737264147
OncotreeSubtype	Pancreatic Adenocarcinoma	USE_33248	EEF1E1	70	8	1.980191918426495e-11	0.9065777429082744	False	0.07046937578075231
OncotreeSubtype	Pancreatic Adenocarcinoma	USE_29691	RASL11B	48	9	2.6654918862683222e-11	0.9387344252319357	False	-0.009837400749309952
OncotreeSubtype	Pancreatic Adenocarcinoma	USE_41395	FANCC	163	10	5.436948330400863e-11	0.9065777429082744	False	0.22226969796774976
