level	group	se	rank	jsd	fdr	nearest_gene	dist_kb	identity	cn_mean
OncotreeSubtype	Breast Ductal Carcinoma In Situ	USE_25062	5	0.39917026419898916	1.2695673876824057e-270	TPTE	1750		0.058
OncotreeSubtype	Breast Ductal Carcinoma In Situ	USE_25048	6	0.411474923156782	2.25859269179513e-246	TPTE	2303		0.058
OncotreeSubtype	Breast Ductal Carcinoma In Situ	USE_25082	7	0.41514897019873614	2.3334523203395e-239	TPTE	291		0.058
OncotreeSubtype	Breast Ductal Carcinoma In Situ	USE_25047	8	0.4173246948459044	2.9516604634216695e-235	TPTE	2313		0.058
OncotreeSubtype	Breast Ductal Carcinoma In Situ	USE_25064	9	0.41967537140351996	7.207711334432204e-231	TPTE	1520		0.058
OncotreeSubtype	Breast Ductal Carcinoma In Situ	USE_25056	10	0.4202865074466298	9.86814710550285e-230	TPTE	2131		0.058
OncotreeSubtype	Breast Ductal Carcinoma In Situ	USE_25041	11	0.4228891866405125	6.302548143057397e-225	TPTE	2343		0.058
OncotreeSubtype	Breast Ductal Carcinoma In Situ	USE_25063	12	0.4291126637398508	1.1671336044450126e-213	TPTE	1576		0.058
OncotreeSubtype	Breast Ductal Carcinoma In Situ	USE_25045	13	0.43459823660567787	6.00279128641014e-204	TPTE	2322		0.058
OncotreeSubtype	Breast Ductal Carcinoma In Situ	USE_25060	14	0.4408238888883349	3.141099369097542e-193	TPTE	2095		0.058
OncotreeSubtype	Breast Ductal Carcinoma In Situ	USE_25051	15	0.4448208912451499	1.7585746807859833e-186	TPTE	2160		0.058
OncotreeSubtype	Breast Invasive Carcinoma, NOS	USE_18043	1	0.525676493988789	2.0608315036024156e-53	LRRC30	336		0.701
OncotreeSubtype	Breast Invasive Carcinoma, NOS	USE_18042	2	0.5291449002307368	1.1400258133171808e-50	LRRC30	340		0.701
OncotreeSubtype	Breast Invasive Carcinoma, NOS	USE_22330	3	0.545365252566498	8.40928298036292e-39	GTDC1	193		0.556
OncotreeSubtype	Breast Invasive Carcinoma, NOS	USE_39372	4	0.5475404701890001	2.4912482772713317e-37	KCNS2	30		1.416
OncotreeSubtype	Breast Invasive Carcinoma, NOS	USE_23684	5	0.5606222365741729	4.2879820981389116e-29	SIRPB1	19		0.005
OncotreeSubtype	Breast Invasive Carcinoma, NOS	USE_39371	6	0.564626432815333	8.75823237999937e-27	KCNS2	34		1.416
OncotreeSubtype	Breast Invasive Carcinoma, NOS	USE_2836	7	0.5649191344101807	1.2806770092335482e-26	CCDC190	9		1.206
OncotreeSubtype	Breast Invasive Carcinoma, NOS	USE_39796	8	0.5657777548084753	3.8779775512911145e-26	ZHX2	440		1.966
OncotreeSubtype	Breast Invasive Carcinoma, NOS	USE_33136	9	0.5703085460626411	1.1285678089948284e-23	SLC22A23	27		1.161
OncotreeSubtype	Breast Invasive Carcinoma, NOS	USE_39540	10	0.5715900106535579	5.330672706020141e-23	RSPO2	91		1.388
OncotreeSubtype	Breast Invasive Carcinoma, NOS	USE_23687	11	0.5719415812726898	8.128170807352099e-23	SIRPG	75		1.154
OncotreeSubtype	Breast Invasive Carcinoma, NOS	USE_30690	12	0.5721379010935559	1.028890110948456e-22	NEIL3	217		0.566
OncotreeSubtype	Breast Invasive Carcinoma, NOS	USE_34161	13	0.5731716633073165	3.521785046260085e-22	TFAP2B	66		1.006
OncotreeSubtype	Breast Invasive Carcinoma, NOS	USE_31207	14	0.5734549348216753	4.916854877538748e-22	SPEF2	55		1.609
OncotreeSubtype	Breast Invasive Carcinoma, NOS	USE_18597	15	0.5752820641329919	4.132023737009995e-21	TXNL1	480		0.889
OncotreeSubtype	Breast Invasive Ductal Carcinoma	USE_20252	1	0.5745072653387333	1.2268368745050936e-33	RNF144A	780		0.972
OncotreeSubtype	Breast Invasive Ductal Carcinoma	USE_31042	2	0.5784698847636567	9.2891331839765e-31	MYO10	62		1.51
OncotreeSubtype	Breast Invasive Ductal Carcinoma	USE_39607	3	0.579928880308465	9.891034671484909e-30	TRPS1	170		1.785
OncotreeSubtype	Breast Invasive Ductal Carcinoma	USE_13592	4	0.5805200161270805	2.549745748356782e-29	CHST14	15		0.886
OncotreeSubtype	Breast Invasive Ductal Carcinoma	USE_28388	5	0.581146138827044	6.888763347850096e-29	RARRES1	17		1.393
OncotreeSubtype	Breast Invasive Ductal Carcinoma	USE_22081	6	0.5815444226829886	1.2925053327116408e-28	EN1	11		0.889
OncotreeSubtype	Breast Invasive Ductal Carcinoma	USE_34548	7	0.5841103060936333	6.891298353930336e-27	QRSL1	124		1.008
OncotreeSubtype	Breast Invasive Ductal Carcinoma	USE_16703	8	0.5841689011469964	7.535238112836712e-27	MRPL45	10		1.048
OncotreeSubtype	Breast Invasive Ductal Carcinoma	USE_39608	9	0.5843140781936841	9.403012092598243e-27	TRPS1	178		1.785
OncotreeSubtype	Breast Invasive Ductal Carcinoma	USE_29550	10	0.5873833265821211	9.158917095672676e-25	TLR1	3		0.993
OncotreeSubtype	Breast Invasive Ductal Carcinoma	USE_34547	11	0.5877467362165927	1.5555185807779505e-24	QRSL1	118		1.008
OncotreeSubtype	Breast Invasive Ductal Carcinoma	USE_39606	12	0.5878717021038691	1.8650987900151408e-24	TRPS1	161		1.785
OncotreeSubtype	Breast Invasive Ductal Carcinoma	USE_41270	13	0.5881669279705575	2.8628443634767417e-24	S1PR3	24		1.016
OncotreeSubtype	Breast Invasive Ductal Carcinoma	USE_34470	14	0.5903216086362417	6.190867236677355e-23	FUT9	76		0.85
OncotreeSubtype	Breast Invasive Ductal Carcinoma	USE_41269	15	0.5903754264616302	6.67866783930304e-23	S1PR3	21		1.016
OncotreeSubtype	Breast Invasive Lobular Carcinoma	USE_42158	1	0.4135993946557298	6.084550631449002e-139	PPP1R26	90		0.965
OncotreeSubtype	Breast Invasive Lobular Carcinoma	USE_42159	2	0.42230639405388204	1.5976388641042212e-129	PPP1R26	85		0.965
OncotreeSubtype	Breast Invasive Lobular Carcinoma	USE_10496	3	0.42779198246216343	9.349734459345245e-124	MAP1LC3B2	171		0.915
OncotreeSubtype	Breast Invasive Lobular Carcinoma	USE_7841	4	0.43464602323809415	9.682431749887841e-117	PGR	50		0.67
OncotreeSubtype	Breast Invasive Lobular Carcinoma	USE_6174	5	0.45755544649942076	8.888008257842845e-95	GPR26	67		0.869
OncotreeSubtype	Breast Invasive Lobular Carcinoma	USE_2034	6	0.4661452431478499	3.8915017961391685e-87	LRIG2	149		0.933
