level	group	se	rank	jsd	fdr	nearest_gene	dist_kb	identity	cn_mean
OncotreePrimaryDisease	Esophageal Squamous Cell Carcinoma	USE_1266	4	0.430633202840541	0.16566495515860646	FAM151A	0		1.101
OncotreePrimaryDisease	Esophageal Squamous Cell Carcinoma	USE_10520	5	0.4400080138470061	0.17042130353750673	NOS1	25		1.012
OncotreePrimaryDisease	Esophageal Squamous Cell Carcinoma	USE_35507	6	0.44454088590806823	0.17200080933342757	FOXL3	77		1.367
OncotreePrimaryDisease	Esophageal Squamous Cell Carcinoma	USE_42152	7	0.4478558850896045	0.17449557795732254	OLFM1	54		1.34
OncotreePrimaryDisease	Esophageal Squamous Cell Carcinoma	USE_28704	8	0.45172184877196775	0.1770070241714799	SOX2	198		2.207
OncotreePrimaryDisease	Esophageal Squamous Cell Carcinoma	USE_94	9	0.4597867889201056	0.18293504034796984	TP73	22		0.896
OncotreePrimaryDisease	Esophageal Squamous Cell Carcinoma	USE_18012	10	0.4633008441727071	0.18634494493281062	DLGAP1	8		1.749
OncotreePrimaryDisease	Esophageal Squamous Cell Carcinoma	USE_28326	11	0.4668030617660437	0.18970124609780964	ARHGEF26	209		1.388
OncotreePrimaryDisease	Esophageal Squamous Cell Carcinoma	USE_28666	12	0.4689512799070765	0.19251317092291614	PIK3CA	61		3.055
OncotreePrimaryDisease	Esophageal Squamous Cell Carcinoma	USE_14174	13	0.47955495163861733	0.20551455832104393	INSYN1	8		1.056
OncotreePrimaryDisease	Esophageal Squamous Cell Carcinoma	USE_9440	14	0.48186134993736196	0.20888184135512677	KRT74	10		1.003
OncotreePrimaryDisease	Esophageal Squamous Cell Carcinoma	USE_42150	15	0.4844024017726379	0.21281495287373503	OLFM1	9		1.34
OncotreePrimaryDisease	Esophagogastric Adenocarcinoma	USE_6123	1	0.26265599547398033	0.16191871901609767	FGFR2	29		16.683
OncotreePrimaryDisease	Esophagogastric Adenocarcinoma	USE_26951	2	0.3345175856803973	0.16191871901609767	CTNNB1	46		1.019
OncotreePrimaryDisease	Esophagogastric Adenocarcinoma	USE_6122	3	0.37101890553871425	0.16191871901609767	FGFR2	15		16.683
OncotreePrimaryDisease	Esophagogastric Adenocarcinoma	USE_6113	4	0.3754254768159455	0.16191871901609767	WDR11	276		4.991
OncotreePrimaryDisease	Esophagogastric Adenocarcinoma	USE_6120	5	0.38353525353133566	0.16191871901609767	FGFR2	14		16.683
OncotreePrimaryDisease	Esophagogastric Adenocarcinoma	USE_40010	6	0.4045422995317891	0.16191871901609767	POU5F1B	138		5.46
OncotreePrimaryDisease	Esophagogastric Adenocarcinoma	USE_19729	7	0.40536680144324644	0.16191871901609767	PSG3	67		0.984
OncotreePrimaryDisease	Esophagogastric Adenocarcinoma	USE_6121	8	0.4105937600955033	0.16191871901609767	FGFR2	13		16.683
OncotreePrimaryDisease	Esophagogastric Adenocarcinoma	USE_28201	9	0.4137451235216292	0.16191871901609767	DIPK2A	789		0.924
OncotreePrimaryDisease	Esophagogastric Adenocarcinoma	USE_6111	10	0.4154531185404123	0.16191871901609767	WDR11	190		4.991
OncotreePrimaryDisease	Esophagogastric Adenocarcinoma	USE_6125	11	0.41691594138148413	0.16191871901609767	FGFR2	58		16.683
OncotreePrimaryDisease	Esophagogastric Adenocarcinoma	USE_6126	12	0.4176766294723609	0.16191871901609767	FGFR2	64		16.683
OncotreePrimaryDisease	Esophagogastric Adenocarcinoma	USE_40016	13	0.41942174518246556	0.16191871901609767	MYC	152		8.372
OncotreePrimaryDisease	Esophagogastric Adenocarcinoma	USE_30907	14	0.4239021508238641	0.16191871901609767	ADAMTS16	809		1.255
OncotreePrimaryDisease	Esophagogastric Adenocarcinoma	USE_6108	15	0.42806913588735984	0.16191871901609767	WDR11	99		4.991
OncotreePrimaryDisease	Ewing Sarcoma	USE_13093	1	0.19917641167358013	0.16191871901609767	VRK1	339		1.092
OncotreePrimaryDisease	Ewing Sarcoma	USE_38410	2	0.2043747132421159	0.16191871901609767	STMN4	33		1.332
OncotreePrimaryDisease	Ewing Sarcoma	USE_13092	3	0.21803359376725162	0.16191871901609767	VRK1	337		1.092
OncotreePrimaryDisease	Ewing Sarcoma	USE_3242	4	0.2410298416021966	0.16191871901609767	HMCN1	246		1.331
OncotreePrimaryDisease	Ewing Sarcoma	USE_7662	5	0.24565703421150328	0.16191871901609767	CCDC90B	461		1.125
OncotreePrimaryDisease	Ewing Sarcoma	USE_40069	6	0.24838835564013623	0.16191871901609767	MYC	555		2.019
OncotreePrimaryDisease	Ewing Sarcoma	USE_18121	7	0.24891993709650687	0.16191871901609767	APCDD1	9		1.026
OncotreePrimaryDisease	Ewing Sarcoma	USE_38408	8	0.2557709195788306	0.16191871901609767	STMN4	59		1.332
OncotreePrimaryDisease	Ewing Sarcoma	USE_38318	9	0.2568294496850762	0.16191871901609767	GFRA2	201		1.243
OncotreePrimaryDisease	Ewing Sarcoma	USE_7663	10	0.26601053304754174	0.16191871901609767	CCDC90B	475		1.125
OncotreePrimaryDisease	Ewing Sarcoma	USE_40679	11	0.2710056165312026	0.16191871901609767	CER1	1		1.023
OncotreePrimaryDisease	Ewing Sarcoma	USE_42547	12	0.2716406756727845	0.16191871901609767	XAGE1B	1		0.993
OncotreePrimaryDisease	Ewing Sarcoma	USE_36057	13	0.27171016321374375	0.16191871901609767	NEUROD6	4		1.125
OncotreePrimaryDisease	Ewing Sarcoma	USE_41707	14	0.273370974025736	0.16191871901609767	PAPPA	413		1.075
OncotreePrimaryDisease	Ewing Sarcoma	USE_42546	15	0.2738306350329807	0.16191871901609767	XAGE1A	3		0.943
